Date,Open,High,Low,Close,Volume
7/11/2013,456.95697,460.865875,454.714722,460.580566,5163232
7/12/2013,460.460449,461.961975,458.078064,461.961975,5131264
7/15/2013,462.61261,464.464478,458.638641,462.8078,3917079
7/16/2013,464.029022,464.449463,457.40741,460.265259,3962034
7/17/2013,460.960968,463.89389,458.608612,459.734741,3009188
7/18/2013,459.954956,460.460449,452.047058,455.795807,7261731
7/19/2013,443.748749,451.926941,438.243256,448.748749,14703881
7/22/2013,451.451447,456.791779,448.948944,455.805817,5800594
7/23/2013,455.805817,456.95697,450.235229,452.352356,4087309
7/24/2013,454.084076,455.605591,450.800812,451.901917,4152843
7/25/2013,447.382385,448.873871,443.48349,444.294281,5996198
7/26/2013,443.938934,445.44043,441.441437,443.118103,3551845
7/29/2013,442.892883,447.857849,440.885895,441.576569,3780016
7/30/2013,443.173187,448.253265,440.875885,445.905914,3507689
7/31/2013,446.941956,448.703705,443.533539,444.319305,4342653
8/1/2013,447.947937,452.727722,447.947937,452.562561,4272523
8/2/2013,452.17218,453.953949,450.86087,453.738739,3424372
8/5/2013,453.148163,453.213226,450.050049,452.952942,2616781
8/6/2013,452.797791,455.310303,448.313324,448.733734,3009188
8/7/2013,447.967957,449.674683,444.98999,445.770782,2755642
8/8/2013,448.193207,448.368378,443.088074,446.776764,2973024
8/9/2013,445.725739,448.208221,445.445435,445.650665,2644753
8/12/2013,443.89389,443.943939,441.266266,443.198212,2751246
8/13/2013,443.858856,444.694702,438.538544,441.066071,2836760
8/14/2013,439.624634,440.555542,434.014008,435.340332,4160236
8/15/2013,432.652649,432.892883,429.429443,430.260254,3734662
8/16/2013,431.071075,431.651642,428.6987,428.883881,3346850
8/19/2013,429.284271,436.436432,429.154144,433.25827,3618178
8/20/2013,434.609619,436.491486,432.202209,433.143158,2463534
8/21/2013,435.760773,438.89389,433.683685,435.100098,3511085
8/22/2013,436.786774,437.812805,435.560547,437.292297,1738060
8/23/2013,439.35434,439.439453,435.310303,435.540527,2152046
8/26/2013,435.435425,437.887878,433.458466,433.628632,2102895
8/27/2013,430.240234,432.297302,424.374359,425.500488,3464732
8/28/2013,425.550537,428.133148,424.309296,424.699707,2657140
8/29/2013,424.959961,430.620636,424.719727,428.143158,2954043
8/30/2013,428.308319,429.449463,423.203217,423.873871,3719477
9/3/2013,427.607605,433.528534,427.402405,430.620636,4091105
9/4/2013,430.605591,437.187195,428.013,436.251251,4078318
9/5/2013,437.187195,440.380371,436.241241,440.220215,2580017
9/6/2013,441.661652,442.332336,437.307312,440.230225,3120077
9/9/2013,442.307312,445.320313,441.651642,444.469482,2466731
9/10/2013,445.455444,446.446442,442.442444,444.779785,2572625
9/11/2013,444.714722,448.933929,443.48349,448.543549,3217979
9/12/2013,449.149139,449.399414,445.450439,446.97699,2188809
9/13/2013,447.697693,448.2883,442.862854,444.97998,2648149
9/16/2013,448.548553,448.948944,442.877869,444.32431,2670327
9/17/2013,444.149139,444.639648,440.940948,443.498505,2516281
9/18/2013,443.618622,452.437439,441.97699,452.112122,3865531
9/19/2013,453.448456,453.448456,448.148163,449.644653,3192604
9/20/2013,449.644653,452.517517,448.25827,452.007019,8681909
9/23/2013,448.523529,451.246246,443.04303,443.693695,3551245
9/24/2013,443.693695,445.495483,441.141144,443.863861,2970626
9/25/2013,443.718719,443.718719,438.238251,439.054047,3294702
9/26/2013,439.5896,441.816803,437.937927,439.524536,2517280
9/27/2013,437.847839,439.199188,436.091095,438.633636,2515082
9/30/2013,434.974976,440.86087,434.5896,438.393402,3441355
10/1/2013,440.565552,444.279266,440.465454,443.943939,3366230
10/2/2013,441.806793,445.125122,439.349335,444.439453,2987609
10/3/2013,444.444458,447.497498,436.486481,438.48349,4229766
10/4/2013,437.937927,439.194183,435.435425,436.611603,2713284
10/7/2013,434.159149,437.432434,432.487488,433.303314,2584613
10/8/2013,433.093079,433.423431,426.241241,427.262268,3883513
10/9/2013,428.568573,431.756744,421.911926,428.358368,5297297
10/10/2013,432.352356,434.849854,430.535522,434.554565,4506089
10/11/2013,433.448456,437.177185,433.083069,436.431427,2814982
10/14/2013,433.763763,438.563568,433.128113,438.4935,2484713
10/15/2013,438.318329,443.25827,437.437439,441.446442,3180616
10/16/2013,443.378387,449.614624,442.447449,449.464478,4011185
10/17/2013,446.941956,448.898895,443.308319,444.839844,8504687
10/18/2013,488.778778,508.238251,487.487488,506.211212,23109667
10/21/2013,506.236237,510.01001,500.275269,502.152161,7249343
10/22/2013,503.002991,507.007019,498.393402,504.003998,4412783
10/23/2013,501.001007,517.892883,500.815826,516.221191,5321074
10/24/2013,516.451477,520.805786,512.912903,513.288269,4180016
10/25/2013,514.924927,514.924927,505.875885,508.108093,4056939
10/28/2013,508.108093,512.227234,507.002014,508.007996,2315083
10/29/2013,510.060059,518.989014,507.257263,518.638611,3206790
10/30/2013,519.234253,519.274292,513.513489,515.725708,2645552
10/31/2013,514.97998,521.281311,512.497498,515.805786,3276720
11/1/2013,516.411438,518.518494,513.063049,514.034058,2564033
11/4/2013,516.266296,516.701721,511.52652,513.568542,2275322
11/5/2013,510.685699,516.34137,509.219208,511.271271,2360437
11/6/2013,513.313293,514.014038,508.193207,511.886902,1823974
11/7/2013,511.816803,512.477478,504.32431,504.479492,3355841
11/8/2013,504.879883,509.759766,504.754761,508.523529,2579018
11/11/2013,505.260254,508.47348,504.504517,505.800812,2222975
11/12/2013,504.35434,509.289276,503.002991,506.396393,2433764
11/13/2013,503.878876,516.941956,503.753754,516.75177,3155641
11/14/2013,517.477478,520.395386,515.690674,518.133118,2331067
11/15/2013,517.952942,519.519531,515.670654,517.297302,2550047
11/18/2013,518.393372,524.894897,515.135132,516.291321,3515881
11/19/2013,516.376404,517.892883,512.037048,513.113098,2260937
11/20/2013,515.490479,517.197205,510.690704,511.666656,1925473
11/21/2013,514.014038,519.674683,513.513489,517.552551,2181416
11/22/2013,517.227234,518.603577,515.125122,516.461487,2505892
11/25/2013,519.099121,527.122131,518.028015,523.488464,3222774
11/26/2013,524.824829,531.281311,521.992004,529.734741,4568027
11/27/2013,531.54657,534.534546,530.530518,532.087097,2244953
11/29/2013,531.611633,533.843872,530.255249,530.325317,2383214
12/2/2013,532.287292,533.708679,525.905884,527.767761,2743654
12/3/2013,526.000977,532.252258,525.035034,527.157166,3348848
12/4/2013,526.211182,532.522522,525.525513,529.619629,2380817
12/5/2013,529.12915,530.360352,526.071045,529.199219,2265133
12/6/2013,535.43042,535.535522,530.570557,535.470459,2854742
12/9/2013,536.031006,541.696716,534.544556,539.609619,2962235
12/10/2013,538.613586,546.701721,538.363342,542.872864,3704092
12/11/2013,544.244263,546.206177,538.123108,539.184204,3420176
12/12/2013,540.325317,542.012024,535.035034,535.515503,3189807
12/13/2013,538.23822,538.683655,529.474487,530.925903,4320475
12/16/2013,532.532532,537.882874,531.53656,537.027039,3200796
12/17/2013,536.94696,540.920898,534.724731,535.465454,3068329
12/18/2013,536.461487,543.018005,530.050049,542.917908,4416179
12/19/2013,540.925903,546.541565,540.080078,543.653625,3328069
12/20/2013,544.694702,551.136108,544.544556,550.86084,6516677
12/23/2013,554.474487,558.458435,553.113098,558.108093,3439757
12/24/2013,558.04303,558.178162,554.604614,556.476501,1466932
12/26/2013,557.562561,560.060059,554.899902,559.289307,2672924
12/27/2013,560.560547,560.700684,557.027039,559.759766,3136261
12/30/2013,560.730713,560.810791,555.065063,555.285278,2469728
12/31/2013,556.676697,561.061035,553.683655,560.915894,2713084
1/2/2014,558.288269,559.434448,554.684692,557.117126,3639157
1/3/2014,558.058044,559.024048,553.018005,553.05304,3330067
1/6/2014,557.062073,559.98999,553.773804,559.219238,3535061
1/7/2014,563.063049,570.415405,561.141113,570,5100095
1/8/2014,573.573547,574.234253,567.212219,571.186157,4480515
1/9/2014,572.292297,572.682678,563.343323,565.685669,4164831
1/10/2014,570.110107,570.110107,561.686707,565.65564,4282713
1/13/2014,563.798828,574.029053,559.144165,562.052063,4832962
1/14/2014,569.544556,576.07605,564.609619,575.275269,4960235
1/15/2014,577.072083,578.078064,572.467468,574.884888,3896500
1/16/2014,575.125122,579.544556,574.574585,578.68866,3364432
1/17/2014,579.004028,580.895874,572.672668,575.84082,5397197
1/21/2014,581.046021,582.582581,576.226196,582.432434,3955840
1/22/2014,583.888916,584.529541,580.01001,583.093079,3139657
1/23/2014,580.580566,581.826843,577.762756,580.630615,3894302
1/24/2014,576.081055,577.352356,562.062073,562.477478,7777215
1/27/2014,563.613586,563.813843,541.676697,551.166138,8698493
1/28/2014,555.715698,563.438416,555.525513,562.067078,4415980
1/29/2014,560.120117,561.436462,550.260254,554.014038,4755040
1/30/2014,573.073059,576.821838,564.189209,568.263245,10172617
1/31/2014,586.261292,593.863892,576.141113,591.07605,11121467
2/3/2014,590.190186,591.451477,566.571594,567.282288,9129062
2/4/2014,569.564575,578.078064,569.074097,569.649658,5618176
2/5/2014,572.262268,575.960938,564.574585,572.17218,4784211
2/6/2014,576.141113,580.660645,574.349365,580.560547,3889307
2/7/2014,584.399414,589.539551,580.86084,589.309326,5267128
2/10/2014,586.486511,591.791809,585.095093,587.052063,3886510
2/11/2014,590.675659,596.531555,586.691711,595.685669,4097498
2/12/2014,595.095093,595.595581,591.281311,593.938965,3445551
2/13/2014,590.965942,600.550537,590.42041,600.550537,3669127
2/14/2014,598.403381,602.797791,596.997009,602.002014,4369027
2/18/2014,601.306335,607.042053,600.600586,606.046021,4213582
2/19/2014,603.253235,605.21521,599.349365,601.77179,4202993
2/20/2014,602.17218,604.049072,600.710693,602.657654,3398198
2/21/2014,604.509521,605.540527,602.022034,602.497498,3720875
2/24/2014,603.283264,610.690674,603.153137,606.861877,3345251
2/25/2014,608.578552,612.862854,605.815796,610.610596,2874523
2/26/2014,612.61261,615.055054,607.487488,610.695679,3960436
2/27/2014,609.80481,612.727722,609.114136,610.21521,2517480
2/28/2014,610.780762,612.707703,603.713684,608.433411,4622573
3/3/2014,603.979004,604.524536,596.666687,601.94696,4205390
3/4/2014,608.108093,608.608582,605.355347,608.063049,2932465
3/5/2014,608.133118,612.152161,606.31134,609.739746,2468129
3/6/2014,611.75177,613.68866,609.909912,610.415405,2533664
3/7/2014,614.014038,614.109131,606.326355,608.002991,3027170
3/10/2014,608.45343,609.429443,602.647644,606.391418,2426771
3/11/2014,607.492493,607.767761,598.918945,600.595581,3422574
3/12/2014,598.798828,604.529541,592.687683,604.254272,3924671
3/13/2014,604.57959,605.855835,592.972961,595.125122,4686509
3/14/2014,591.586609,596.031006,586.851868,586.987,4583212
3/17/2014,590.21521,599.134155,589.644653,596.646667,4319876
3/18/2014,597.932922,606.371399,597.127136,606.236206,3626370
3/19/2014,606.506531,606.601624,597.802795,600.22522,3222574
3/20/2014,600.575562,605.4104,598.278259,599.179199,3366031
3/21/2014,603.758789,605.42041,591.816833,592.112122,6410583
3/24/2014,592.687683,593.04303,573.548523,579.544556,6068126
3/25/2014,583.583557,585.505493,574.074097,579.939941,4815580
3/26/2014,581.586609,586.371399,566.316345,566.551575,5154840
3/27/2014,565.990967,566.53656,551.601624,557.697693,7636756
3/28/2014,560.060059,567.16217,559.444458,560.63562,4513282
3/31/2014,565.765747,568.068054,556.981995,557.812805,3880715
4/1/2014,560.695679,569.319336,559.55957,568.013,4357638
4/2/2014,571.521545,572.972961,562.562561,568.118103,4168028
4/3/2014,573.390015,588.299988,566.01001,571.5,4018300
4/4/2014,578.549988,579.719971,544.48999,545.25,5363700
4/7/2014,544.789978,549.849976,530.530029,540.630005,3961600
4/8/2014,545.049988,559.880005,544.700012,557.51001,3482500
4/9/2014,565.840027,567.799988,555.380005,567.039978,3031600
4/10/2014,568,568.210022,545.5,546.690002,3294500
4/11/2014,537.940002,547.590027,533.400024,537.76001,3174700
4/14/2014,543.659973,553.02002,540.52002,545.200012,2541200
4/15/2014,551,552.890015,530.640015,548.700012,3997800
4/16/2014,557.700012,564,553.099976,563.900024,4582200
4/17/2014,556.320007,557,539.400024,543.340027,5614700
4/21/2014,544,544,534,539.369995,2425100
4/22/2014,536,548,536,545.5,2331100
4/23/2014,543.669983,544.799988,528.130005,537.51001,1955700
4/24/2014,541.690002,542.5,531,534.440002,2067400
4/25/2014,532.26001,533.859985,522.5,523.099976,2370000
4/28/2014,525.799988,525.900024,511,522.97998,3752800
4/29/2014,523.890015,537.76001,523,536.330017,2535200
4/30/2014,535.119995,536.340027,529.090027,534.880005,2038500
5/1/2014,534.25,539.909973,532.859985,538.530029,2004300
5/2/2014,541.440002,542.400024,533.27002,533.869995,1780800
5/5/2014,530.23999,535.719971,527.580017,535.330017,1228400
5/6/2014,533.409973,534.549988,522.26001,522.570007,1835000
5/7/2014,523.25,524.429993,511.089996,518,3074300
5/8/2014,515.719971,527.349976,514.460022,520.169983,2452000
5/9/2014,518.650024,527.349976,514.280029,526.619995,2261200
5/12/2014,531.840027,538.75,527.51001,538.429993,1948400
5/13/2014,539.580017,543.98999,537.900024,541.539978,2012000
5/14/2014,541.820007,541.820007,533.109985,534.409973,1280900
5/15/2014,533.140015,534,525.309998,529.119995,1832900
5/16/2014,529.599976,530.840027,523.570007,528.299988,1907700
5/19/2014,528.880005,539.349976,525.659973,538.830017,1976500
5/20/2014,540,546.349976,536.570007,540.390015,2425300
5/21/2014,542.900024,549.75,542.109985,549.700012,1564700
5/22/2014,552.200012,557.960022,551,555.450012,2149700
5/23/2014,558.130005,565,554.169983,563.799988,2672500
5/27/2014,567.780029,574.869995,564.150024,574.869995,2185800
5/28/2014,574.570007,577.659973,569.950012,570.450012,1581600
5/29/2014,573.390015,573.47998,568.450012,570.559998,1411100
5/30/2014,571.640015,572.580017,565.789978,571.650024,1871700
6/2/2014,569.75,570.409973,556.700012,564.340027,1660500
6/3/2014,560.900024,562.400024,552.530029,554.51001,2031300
6/4/2014,551.52002,558.580017,548.559998,553.76001,1729100
6/5/2014,557.109985,565,555.049988,564.929993,1793400
6/6/2014,568.159973,568.799988,559.580017,566.030029,1740200
6/9/2014,566.75,572,565.219971,570.72998,1529700
6/10/2014,568.780029,572,566.130005,568.299988,1483800
6/11/2014,565.919983,568.969971,563.679993,567.5,1129000
6/12/2014,567,567,557.150024,559.5,1546500
6/13/2014,560.080017,560.650024,553.719971,560.349976,1353300
6/16/2014,557.25,557.98999,550,552.299988,1971800
6/17/2014,552.359985,553.73999,547.469971,550.619995,1477600
6/18/2014,552.799988,561.400024,551.580017,560.659973,2060600
6/19/2014,561.150024,565,556.669983,564.98999,2627400
6/20/2014,566.450012,566.77002,559.369995,566.52002,3160600
6/23/2014,564.349976,574.440002,563.5,574.289978,1722800
6/24/2014,574.219971,582.25,569.159973,572.539978,2844300
6/25/2014,573.549988,587.299988,573.26001,585.929993,2114700
6/26/2014,589.299988,589.599976,579.599976,584.77002,2012400
6/27/2014,585.450012,587.880005,582.619995,585.690002,2021300
6/30/2014,586.76001,587.710022,583.289978,584.669983,1478900
7/1/2014,587.650024,593.659973,586.289978,591.48999,1643200
7/2/2014,592.26001,594.150024,589.109985,590.780029,1195800
7/3/2014,591.700012,594.25,589,593.080017,898900
7/7/2014,593.51001,595.650024,587.940002,590.76001,1336700
7/8/2014,586.369995,587.969971,574,578.400024,2125200
7/9/2014,578.950012,584.099976,577,583.359985,1372800
7/10/2014,573,585.25,572.099976,580.039978,1436200
7/11/2014,581,588.22998,580.580017,586.650024,1511600
7/14/2014,590.599976,594.859985,586.690002,594.26001,1951600
7/15/2014,595.150024,595.299988,585.309998,593.059998,1673800
7/16/2014,596.890015,597,590.25,590.619995,1440800
7/17/2014,588.969971,589.5,576.849976,580.820007,2935300
7/18/2014,603.01001,606.700012,590.919983,605.109985,4871600
7/21/2014,601.349976,604.159973,594.450012,598.440002,2237900
7/22/2014,599.700012,608.890015,599.26001,603.570007,1881600
7/23/2014,602.049988,607.049988,601.349976,605.190002,1106000
7/24/2014,605.530029,608.909973,601,603.01001,1355000
7/25/2014,599.25,601,595.75,598.080017,1360000
7/28/2014,597.75,601.099976,592.590027,599.02002,1358100
7/29/2014,597.700012,598.48999,592.169983,593.950012,1366600
7/30/2014,595.809998,598.450012,592.700012,595.440002,1215100
7/31/2014,588.960022,591.98999,577.679993,579.549988,2309500
8/1/2014,578.549988,583.429993,570.299988,573.599976,2213300
8/4/2014,576.51001,583.820007,572.26001,582.27002,1519400
8/5/2014,579.380005,580.200012,570.309998,573.140015,1643800
8/6/2014,569.5,578.640015,567.450012,574.48999,1322800
8/7/2014,576.049988,578.309998,569.429993,571.809998,1163000
8/8/2014,572.02002,579.559998,569.02002,577.940002,1493300
8/11/2014,579,579.690002,575.299988,577.25,1203400
8/12/2014,575,575.900024,569.909973,572.119995,1394500
8/13/2014,576.450012,586.130005,575.200012,584.559998,1899400
8/14/2014,586.690002,587.799988,580.919983,584.650024,1272900
8/15/2014,587.5,589.469971,580.76001,583.710022,1723400
8/18/2014,587.099976,595.049988,586.549988,592.700012,1466000
8/19/2014,595.590027,597.809998,594.440002,597.109985,1043200
8/20/2014,596.950012,596.98999,593,595.409973,967300
8/21/2014,594.900024,595.25,591.099976,592.419983,1132000
8/22/2014,593.27002,594.98999,589.799988,592.539978,877200
8/25/2014,594.77002,595.580017,589.26001,590.570007,1295600
8/26/2014,592,592.049988,587.450012,588.119995,1471700
8/27/2014,587.809998,589.369995,580.900024,583,1364600
8/28/2014,580.02002,584.710022,577.880005,580.320007,1405800
8/29/2014,582.349976,582.900024,578.23999,582.359985,1206100
9/2/2014,582.950012,589.299988,582.400024,588.630005,1583000
9/3/2014,591.72998,594.48999,586.5,589.52002,1579000
9/4/2014,592.130005,598,590.599976,593.140015,1630800
9/5/2014,595.130005,598.5,593.549988,597.780029,1799100
9/8/2014,599.140015,603.52002,598.02002,601.630005,1599200
9/9/2014,600.27002,600.599976,590.47998,591.969971,1571200
9/10/2014,591.73999,593.719971,587.140015,593.419983,1160100
9/11/2014,590,591.950012,586.039978,591.109985,1501400
9/12/2014,590.390015,591.47998,583.280029,584.900024,1851500
9/15/2014,582.23999,583.919983,577.01001,581.640015,1545400
9/16/2014,580.950012,590.150024,580.950012,588.780029,1579600
9/17/2014,589.51001,596.070007,587.119995,593.289978,1719500
9/18/2014,595.049988,597.559998,593.02002,597.27002,1494500
9/19/2014,599.48999,605.400024,597.76001,605.400024,4191600
9/22/2014,602.5,603.799988,593.119995,597.27002,1782200
9/23/2014,595,596.650024,590.23999,591.179993,1403700
9/24/2014,591.570007,600.109985,590.299988,598.419983,1758000
9/25/2014,596.98999,598.070007,584.73999,585.25,1671000
9/26/2014,585.929993,589.570007,585,587.900024,1289100
9/29/2014,581.830017,589.309998,581.570007,587.809998,1143700
9/30/2014,587.48999,591,584.5,588.409973,1571500
10/1/2014,586.799988,588.719971,578.02002,579.630005,1447700
10/2/2014,578,583.23999,574.049988,580.880005,1536300
10/3/2014,584.099976,588.289978,583.5,586.25,1214500
10/6/2014,589.950012,592.400024,585.400024,587.780029,1286100
10/7/2014,584.900024,585.849976,574.099976,574.099976,1545700
10/8/2014,574.789978,584.690002,567.640015,583.73999,2207900
10/9/2014,581.609985,582.530029,569.030029,570.809998,2411700
10/10/2014,567.469971,575.22998,555.01001,555.190002,2978700
10/13/2014,555.130005,560.880005,544.429993,544.75,2755800
10/14/2014,550.140015,558.630005,544.5,548.690002,2609900
10/15/2014,542.080017,543.919983,528.419983,540.72998,3836000
10/16/2014,527,540.98999,524.950012,536.919983,3805000
10/17/2014,540.450012,543.450012,518.409973,522.969971,5996500
10/20/2014,520.450012,533.159973,519.140015,532.380005,2748200
10/21/2014,537.27002,538.77002,530.200012,538.030029,2459500
10/22/2014,541.049988,550.76001,540.22998,542.690002,2973700
10/23/2014,548.280029,557.400024,545.5,553.650024,2151300
10/24/2014,554.97998,555,545.159973,548.900024,2175400
10/27/2014,547.76001,554,547.200012,549.880005,1596700
10/28/2014,551.710022,559.200012,550.429993,558.940002,1738700
10/29/2014,560.849976,564.969971,555.97998,558.450012,2053300
10/30/2014,558.25,562.5,552.130005,560.27002,1612500
10/31/2014,568.299988,568.72998,564.809998,567.869995,2340500
11/3/2014,563.530029,567.150024,561.630005,563.77002,1541700
11/4/2014,561.159973,564.789978,558.299988,564.190002,1386300
11/5/2014,566.789978,566.900024,554.150024,555.950012,1645300
11/6/2014,555.5,556.799988,550.580017,551.690002,1650700
11/7/2014,555.599976,555.599976,549.349976,551.820007,1589100
11/10/2014,552.400024,560.630005,551.619995,558.22998,1304500
11/11/2014,558.52002,562.5,556.23999,561.289978,1098300
11/12/2014,561.150024,561.25,555.5,558.25,1094100
11/13/2014,560.809998,560.820007,554.090027,556.440002,1511000
11/14/2014,558,558,552.51001,555.190002,1425100
11/17/2014,555.190002,555.190002,544.440002,546.640015,1680600
11/18/2014,547.929993,552.789978,543.799988,544.51001,1822000
11/19/2014,544.75,548.219971,539.190002,547.200012,1517300
11/20/2014,542.090027,545.380005,541.5,543.76001,1750800
11/21/2014,551.039978,551.039978,545,545.890015,2506000
11/24/2014,546.570007,551.190002,544.150024,547.47998,1653800
11/25/2014,547.210022,552.5,546.909973,549.22998,1903600
11/26/2014,549.22998,549.880005,545.22998,547.72998,1480200
11/28/2014,547,549.599976,544.47998,549.080017,1210100
12/1/2014,545.090027,548.789978,538.619995,539.650024,1994400
12/2/2014,539.450012,541.849976,534.659973,538.590027,2074000
12/3/2014,537.5,541.409973,535.210022,536.969971,1623800
12/4/2014,537.640015,542.690002,534.890015,542.580017,1629900
12/5/2014,536.700012,538.200012,527.26001,528.080017,3070100
12/8/2014,529.219971,533.820007,527,530.72998,3228300
12/9/2014,525.880005,536.650024,523.409973,536.109985,2166100
12/10/2014,535.900024,539.359985,527.48999,528.039978,2311100
12/11/2014,530.01001,537.039978,529.159973,532.109985,2071300
12/12/2014,527.440002,532.23999,521.460022,521.51001,2365700
12/15/2014,523.76001,525.369995,515.400024,515.840027,2617600
12/16/2014,513.599976,515.580017,497.190002,498.160004,4349900
12/17/2014,499.859985,509.070007,499.109985,506.450012,3639400
12/18/2014,515.98999,516.25,506.559998,514.619995,3876700
12/19/2014,516.98999,520.809998,508.859985,520.039978,4872100
12/22/2014,520.609985,532.969971,520.590027,532.299988,3319500
12/23/2014,534.51001,542.299988,533.719971,538.77002,2877200
12/24/2014,538.820007,540.289978,535.099976,536.929993,737700
12/26/2014,536.929993,543.25,535.48999,541.52002,1113500
12/29/2014,540.5,543.929993,537.159973,537.309998,2215000
12/30/2014,534.960022,537.840027,533.609985,535.280029,1048600
12/31/2014,537.73999,538.400024,530.200012,530.659973,1232400
1/2/2015,532.599976,535.799988,527.880005,529.549988,1324000
1/5/2015,527.150024,527.98999,517.75,519.460022,2059100
1/6/2015,520.5,521.210022,505.549988,506.640015,2722800
1/7/2015,510.950012,511.48999,503.649994,505.149994,2345900
1/8/2015,501.51001,507.5,495.019989,506.910004,3652700
1/9/2015,508.179993,508.600006,498.649994,500.720001,2100000
1/12/2015,499.23999,500.279999,490.910004,497.059998,2856900
1/13/2015,502.570007,508.600006,497.26001,501.799988,3047900
1/14/2015,500.420013,508.26001,498.160004,505.929993,2640000
1/15/2015,508.890015,509.75,502.01001,504.01001,2553400
1/16/2015,503.149994,510.850006,503.089996,510.459991,2482900
1/20/2015,512.77002,515.609985,509.369995,509.940002,2339800
1/21/2015,510.839996,521.849976,509.589996,520.390015,2317800
1/22/2015,523,538.840027,521.909973,537.299988,2803400
1/23/2015,538.030029,545.409973,535.75,541.950012,2298300
1/26/2015,541.5,541.5,532.070007,536.719971,1546600
1/27/2015,531.400024,532.780029,520.859985,521.190002,1957400
1/28/2015,525,525.690002,512.349976,512.429993,1791100
1/29/2015,512.900024,515.190002,503.480011,513.22998,3950900
1/30/2015,519,543.099976,518.179993,537.549988,6055400
2/2/2015,534.320007,536.5,521.719971,532.200012,3768900
2/3/2015,529.940002,537.450012,526.809998,533.299988,2353100
2/4/2015,533.140015,536.75,525.030029,526.099976,1694800
2/5/2015,527.929993,530.690002,525.640015,529.830017,1658800
2/6/2015,531.01001,540.219971,528.650024,533.880005,2146900
2/9/2015,531.059998,533.880005,527.549988,529.280029,1515700
2/10/2015,532.150024,541,529.169983,540.159973,2371500
2/11/2015,539.72998,541.950012,536,538,1915300
2/12/2015,539.659973,548.340027,537,546.01001,2429500
2/13/2015,547.51001,552.539978,546.599976,551.159973,2369100
2/17/2015,551.159973,553,543.26001,545.01001,1958700
2/18/2015,543.820007,547.549988,539.549988,542.650024,1558200
2/19/2015,542.469971,546.859985,540.75,546.450012,1541700
2/20/2015,547.580017,547.580017,538.099976,541.799988,1911700
2/23/2015,539,539.299988,532,535,1645300
2/24/2015,531.549988,539.400024,531,538.650024,1420300
2/25/2015,538.440002,549.570007,538.01001,547.330017,2041800
2/26/2015,545.73999,560.130005,545.090027,559.289978,2701600
2/27/2015,558.150024,569.419983,557.030029,562.630005,3416400
3/2/2015,567,575.98999,563.150024,575.02002,2520300
3/3/2015,576.349976,580.849976,570.5,578.789978,2526300
3/4/2015,576.969971,581.630005,572.52002,578.330017,1898200
3/5/2015,579.619995,583.200012,578.22998,581.429993,1795900
3/6/2015,582,582.780029,572.059998,572.900024,1879600
3/9/2015,570.919983,575.450012,569.049988,574.099976,1173900
3/10/2015,568.47998,569.76001,559.820007,559.849976,2004000
3/11/2015,559.799988,564.179993,555.409973,555.690002,2026200
3/12/2015,558.47998,561.840027,555.530029,561.169983,1780100
3/13/2015,559.22998,564.359985,550.330017,553,1771400
3/16/2015,556.929993,563.75,551.320007,561.640015,1842800
3/17/2015,558.289978,560.640015,554.409973,557.609985,1444600
3/18/2015,557.72998,566.51001,553.5,566.159973,1766200
3/19/2015,564.52002,566.960022,562.119995,563.669983,1233000
3/20/2015,566.710022,567.099976,564.47998,564.950012,2216000
3/23/2015,566,569.640015,563.059998,565.369995,1511700
3/24/2015,568.539978,581.880005,568.090027,577.539978,3957800
3/25/2015,577.570007,580.070007,567,567,2653500
3/26/2015,564.650024,567.190002,558.309998,563.640015,2492100
3/27/2015,561.830017,564.070007,556.929993,557.549988,1727600
3/30/2015,560.25,562.159973,556.789978,561.140015,1239400
3/31/2015,557.940002,562.450012,554.669983,554.700012,1746600
4/1/2015,554.830017,558.5,546.030029,549.48999,1945100
4/2/2015,547.409973,548,540.440002,541.309998,2388000
4/6/2015,538.840027,545.539978,535.700012,543.950012,1685900
4/7/2015,544.98999,550.159973,543.590027,544.859985,1365900
4/8/2015,546,551.5,546,548.840027,1419300
4/9/2015,549.210022,549.369995,541.950012,548.02002,1618300
4/10/2015,549.570007,549.849976,544.97998,548.539978,1305200
4/13/2015,547.049988,553.27002,546.299988,548.640015,1466300
4/14/2015,546.570007,546.570007,535.73999,539.780029,2360300
4/15/2015,537.960022,543.190002,532.369995,541.039978,2348100
4/16/2015,538.349976,545.22998,538.099976,543.52002,1586100
4/17/2015,537.309998,539.799988,529,532.73999,2461700
4/20/2015,533.75,545.799988,533.349976,544.530029,1925400
4/21/2015,546.309998,547.77002,542.210022,542.919983,1456400
4/22/2015,543.059998,551,541.320007,549.179993,1590300
4/23/2015,550.409973,561.169983,550.080017,557.460022,3909200
4/24/2015,580.049988,584.700012,568.349976,573.659973,4608400
4/27/2015,572.77002,575.52002,562.299988,566.119995,2403100
4/28/2015,564.320007,567.830017,560.960022,564.369995,1858900
4/29/2015,560.51001,565.840027,559,561.390015,1681100
4/30/2015,558.559998,561.109985,546.719971,548.77002,2362000
5/1/2015,550.51001,551.219971,543.849976,551.159973,1828600
5/4/2015,550.98999,556.690002,547.390015,552.840027,1763000
5/5/2015,550.159973,552.609985,542.369995,543.039978,1426400
5/6/2015,542.640015,543.929993,532.23999,535.080017,1951700
5/7/2015,535.900024,545.200012,533.450012,542.039978,1592200
